id,Zip,Price,Price of square meter,Building Cond. values,Number of facades,Number of rooms,Living area,Furnished,Kitchen values,Surface of the land,Primary energy consumption,Energy_classes,Terrace,Terrace surface,Garden,Garden surface,Open fire,Swimming pool
10553233,1180,465000,4043.48,3.0,3.0,2.0,115.0,0.0,3.0,,211.0,5,1,11.0,0,0.0,0.0,0.0
8605703,8300,465000,13676.47,4.0,,,34.0,0.0,3.0,,206.0,5,0,0.0,0,0.0,0.0,0.0
10225816,1000,495000,3344.59,4.0,2.0,3.0,148.0,0.0,3.0,,159.0,6,1,20.0,0,0.0,0.0,0.0
10232890,1090,495000,3960.0,4.0,2.0,3.0,125.0,0.0,3.0,,91.0,7,1,25.0,0,0.0,0.0,0.0
10280073,1200,495000,3991.94,4.0,,3.0,124.0,0.0,3.0,,71.0,7,1,36.0,1,65.0,0.0,0.0
10536740,1150,499000,4158.33,4.0,,3.0,120.0,0.0,3.0,,294.0,5,1,7.0,0,0.0,0.0,0.0
10214153,1200,525000,3723.4,4.0,2.0,3.0,141.0,0.0,3.0,,104.0,6,1,10.0,0,0.0,0.0,0.0
10561508,1070,529000,3265.43,3.0,4.0,3.0,162.0,0.0,3.0,,206.0,5,1,40.0,1,370.0,0.0,0.0
10314269,1050,535000,4147.29,3.0,4.0,2.0,129.0,0.0,3.0,,123.0,6,1,,0,0.0,0.0,0.0
10549854,8420,545000,4430.89,4.0,,3.0,123.0,0.0,1.0,,113.0,6,1,,1,,0.0,0.0
10093972,8300,565000,7533.33,4.0,,2.0,75.0,0.0,3.0,,181.0,6,0,0.0,0,0.0,0.0,0.0
10536635,9180,575000,3527.61,3.0,2.0,3.0,163.0,0.0,1.0,,191.0,6,1,50.0,1,,0.0,0.0
10397522,8300,585000,7697.37,4.0,2.0,1.0,76.0,0.0,3.0,,105.0,6,1,,0,0.0,0.0,0.0
10494209,1050,595000,4343.07,4.0,2.0,4.0,137.0,0.0,1.0,,195.0,6,0,0.0,0,0.0,0.0,0.0
10196092,2830,625000,2367.42,2.0,2.0,6.0,264.0,0.0,2.0,,202.0,5,0,0.0,1,,0.0,0.0
9543131,1000,635000,5990.57,4.0,,3.0,106.0,1.0,3.0,,109.0,6,1,,0,0.0,0.0,0.0
10430548,1150,635000,3968.75,4.0,3.0,3.0,160.0,0.0,3.0,,236.0,5,1,18.0,1,17.0,0.0,0.0
10537629,8420,635000,6225.49,4.0,3.0,3.0,102.0,0.0,3.0,,200.0,5,1,,0,0.0,0.0,0.0
10511067,1150,650000,4333.33,4.0,3.0,3.0,150.0,0.0,3.0,,404.0,3,1,50.0,1,200.0,0.0,0.0
10554725,1180,650000,3869.05,3.0,2.0,3.0,168.0,0.0,3.0,,137.0,6,1,166.0,1,64.0,0.0,0.0
9592128,1000,675000,6026.79,,3.0,2.0,112.0,0.0,3.0,,40.0,7,1,5.0,0,0.0,0.0,0.0
10289588,8300,675000,12272.73,4.0,3.0,2.0,55.0,0.0,3.0,,164.0,6,0,0.0,0,0.0,0.0,0.0
10265064,8300,675000,13500.0,3.0,2.0,2.0,50.0,1.0,2.0,,164.0,6,0,0.0,0,0.0,0.0,0.0
10487220,8300,695000,9025.97,3.0,2.0,3.0,77.0,0.0,3.0,,196.0,6,1,5.0,0,0.0,0.0,0.0
10547439,1060,729000,4860.0,4.0,2.0,2.0,150.0,0.0,3.0,,282.0,5,1,16.0,1,90.0,0.0,0.0
10435408,8300,735000,10500.0,4.0,2.0,2.0,70.0,1.0,3.0,,160.0,6,0,0.0,0,0.0,0.0,0.0
10539678,1000,840000,5250.0,4.0,2.0,3.0,160.0,0.0,3.0,,112.0,6,1,10.0,0,0.0,0.0,0.0
10466108,1150,850000,8947.37,4.0,2.0,1.0,95.0,0.0,3.0,,59.0,7,1,50.0,1,1000.0,0.0,0.0
10315010,1150,890000,3723.85,4.0,3.0,4.0,239.0,0.0,1.0,,258.0,5,1,200.0,1,160.0,0.0,0.0
10550739,8300,895000,13769.23,4.0,2.0,1.0,65.0,0.0,3.0,,140.0,6,1,,0,0.0,0.0,0.0
10043563,8300,895000,14916.67,3.0,2.0,2.0,60.0,1.0,2.0,,245.0,5,1,,0,0.0,0.0,0.0
10301678,8300,1090000,11122.45,4.0,2.0,3.0,98.0,0.0,3.0,,83.0,7,1,,0,0.0,0.0,0.0
7799663,1050,1125000,4828.33,,2.0,3.0,233.0,0.0,3.0,,118.0,6,1,14.0,1,,0.0,0.0
10494819,8300,1150000,10454.55,3.0,3.0,2.0,110.0,0.0,1.0,,140.0,6,1,3.0,0,0.0,0.0,0.0
10359754,8300,1185000,11850.0,4.0,2.0,3.0,100.0,0.0,3.0,,135.0,6,1,,0,0.0,0.0,0.0
10494894,8300,1250000,10330.58,4.0,2.0,4.0,121.0,0.0,3.0,,184.0,6,1,16.0,0,0.0,0.0,0.0
10503925,8300,1350000,18000.0,3.0,2.0,2.0,75.0,1.0,2.0,,224.0,5,0,0.0,0,0.0,0.0,0.0
10072797,1050,1495000,9343.75,3.0,,3.0,160.0,0.0,1.0,,208.0,5,1,65.0,0,0.0,0.0,0.0
10482346,1180,1590000,4984.33,4.0,3.0,3.0,319.0,0.0,1.0,,160.0,6,1,135.0,1,900.0,1.0,0.0
10503926,8300,1850000,14800.0,3.0,2.0,3.0,125.0,1.0,1.0,,302.0,4,0,0.0,0,0.0,0.0,0.0
10588432,1180,280000,8235.29,4.0,,,34.0,0.0,3.0,,55.0,7,1,2.0,0,0.0,0.0,0.0
10587180,1200,199000,3618.18,2.0,,1.0,55.0,0.0,2.0,,255.0,5,1,12.0,0,0.0,0.0,0.0
10586975,1050,260000,8387.1,3.0,2.0,,31.0,1.0,3.0,,,0,1,8.0,0,0.0,0.0,0.0
10576298,1785,309000,4120.0,,,2.0,75.0,0.0,,,20.0,7,1,12.0,0,0.0,0.0,0.0
10580808,1180,395000,4247.31,,4.0,2.0,93.0,1.0,,,107.0,6,1,25.0,0,0.0,0.0,0.0
10576212,1000,499000,6160.49,4.0,2.0,1.0,81.0,0.0,3.0,,,0,1,9.0,0,0.0,0.0,0.0
10576211,1050,499000,6160.49,4.0,2.0,1.0,81.0,0.0,3.0,,,0,1,9.0,0,0.0,0.0,0.0
10587335,1000,595000,4760.0,4.0,,3.0,125.0,0.0,3.0,,168.0,6,0,0.0,0,0.0,0.0,0.0
10587327,1000,595000,4760.0,4.0,,3.0,125.0,0.0,3.0,,168.0,6,0,0.0,0,0.0,0.0,0.0
10572612,1200,545000,4909.91,3.0,,2.0,111.0,0.0,1.0,,,0,0,0.0,0,0.0,1.0,0.0
10590796,1090,225000,2960.53,3.0,2.0,2.0,76.0,0.0,1.0,,229.0,5,0,0.0,0,0.0,0.0,0.0
10592198,1400,230000,2875.0,2.0,,2.0,80.0,0.0,1.0,,253.0,5,1,7.0,0,0.0,0.0,0.0
10591644,1180,499000,3564.29,4.0,,3.0,140.0,0.0,3.0,,204.0,5,1,28.0,0,0.0,0.0,0.0
10592479,1160,525000,4038.46,4.0,,2.0,130.0,0.0,3.0,,175.0,6,1,17.0,1,250.0,0.0,0.0
10592311,1070,600000,3045.69,4.0,,4.0,197.0,0.0,1.0,,446.0,3,1,21.0,0,0.0,0.0,0.0
10591803,1180,615000,5394.74,4.0,,2.0,114.0,0.0,3.0,,55.0,7,1,11.0,0,0.0,0.0,0.0
10591645,1050,625000,5000.0,1.0,2.0,2.0,125.0,0.0,0.0,,427.0,3,0,0.0,1,140.0,0.0,0.0
10592507,8300,845000,10974.03,4.0,2.0,2.0,77.0,0.0,,,193.0,6,0,0.0,0,0.0,0.0,0.0
10590507,1050,850000,3269.23,1.0,2.0,4.0,260.0,0.0,1.0,,286.0,5,1,6.0,0,0.0,0.0,0.0
10576992,3545,215000,1666.67,,,3.0,129.0,0.0,,,360.0,4,0,0.0,0,0.0,0.0,0.0
10576937,1495,325000,2600.0,4.0,2.0,3.0,125.0,0.0,2.0,,105.0,6,1,8.0,0,0.0,0.0,0.0
10577710,3000,465000,3576.92,3.0,3.0,1.0,130.0,0.0,,,157.0,6,1,9.0,0,0.0,0.0,0.0
10577709,3000,465000,3576.92,3.0,3.0,1.0,130.0,0.0,,,157.0,6,1,9.0,0,0.0,0.0,0.0
10580505,1770,286000,3287.36,,4.0,2.0,87.0,0.0,3.0,,,0,1,10.0,0,0.0,0.0,0.0
10580506,1770,294000,3161.29,,4.0,2.0,93.0,0.0,3.0,,,0,1,10.0,0,0.0,0.0,0.0
10580507,1770,302000,3247.31,,4.0,2.0,93.0,0.0,3.0,,,0,1,10.0,0,0.0,0.0,0.0
10580508,1770,314000,3270.83,,4.0,2.0,96.0,0.0,3.0,,,0,1,10.0,0,0.0,0.0,0.0
10580511,1770,445000,4450.0,,4.0,2.0,100.0,0.0,3.0,,,0,1,31.0,0,0.0,0.0,0.0
10498590,6800,150000,3125.0,,4.0,1.0,48.0,0.0,0.0,,115.0,6,0,0.0,0,0.0,0.0,0.0
10477192,6800,192000,2430.38,,4.0,2.0,79.0,0.0,0.0,,115.0,6,1,6.0,0,0.0,0.0,0.0
10477191,6800,192000,2630.14,,4.0,2.0,73.0,0.0,0.0,,112.0,6,1,6.0,0,0.0,0.0,0.0
10269992,6840,216500,2517.44,4.0,,2.0,86.0,0.0,0.0,,115.0,6,1,10.0,0,0.0,0.0,0.0
10511149,6800,237400,2760.47,,,2.0,86.0,0.0,3.0,,45.0,7,1,11.0,0,0.0,0.0,0.0
10480604,6800,243900,2710.0,,,2.0,90.0,0.0,1.0,,48.0,7,1,,0,0.0,0.0,0.0
10523956,6760,285000,3313.95,,,2.0,86.0,0.0,0.0,,74.0,7,1,6.0,0,0.0,0.0,0.0
10536963,1930,344000,4195.12,4.0,3.0,2.0,82.0,0.0,3.0,,,0,1,12.0,0,0.0,0.0,0.0
10555059,2230,372465,3800.66,4.0,4.0,2.0,98.0,0.0,,,,0,1,17.0,0,0.0,0.0,0.0
10523957,6760,407000,3420.17,,,3.0,119.0,0.0,0.0,,107.0,6,1,7.0,0,0.0,0.0,0.0
10299246,1150,475000,10326.09,4.0,4.0,,46.0,0.0,3.0,,32282.0,1,1,8.0,0,0.0,0.0,0.0
10555071,2230,580500,3605.59,4.0,4.0,3.0,161.0,0.0,,,,0,1,58.0,0,0.0,0.0,0.0
10597040,4000,115000,1474.36,3.0,2.0,1.0,78.0,0.0,1.0,,511.0,2,1,5.0,0,0.0,0.0,0.0
10583742,4500,125000,1213.59,3.0,2.0,3.0,103.0,0.0,1.0,,264.0,5,0,0.0,0,0.0,0.0,0.0
10582182,1210,188000,3032.26,3.0,2.0,1.0,62.0,1.0,1.0,,,0,0,0.0,0,0.0,0.0,0.0
10574168,1120,299900,2969.31,4.0,2.0,3.0,101.0,0.0,3.0,,,0,1,4.0,0,0.0,0.0,0.0
10583337,8790,595000,3650.31,,2.0,2.0,163.0,0.0,,,127.0,6,1,,0,0.0,0.0,0.0
10592748,9052,435000,4223.3,,,2.0,103.0,0.0,,,,0,1,31.0,1,,0.0,0.0
10589135,6220,125000,1893.94,3.0,3.0,1.0,66.0,0.0,2.0,,305.0,4,0,0.0,0,0.0,0.0,0.0
10590027,2020,199900,3075.38,3.0,2.0,2.0,65.0,0.0,1.0,,264.0,5,1,12.0,0,0.0,0.0,0.0
10589977,1080,239000,2655.56,3.0,2.0,2.0,90.0,0.0,1.0,,238.0,5,1,7.0,0,0.0,0.0,0.0
10589310,9130,329000,1424.24,3.0,2.0,4.0,231.0,0.0,1.0,,210.0,5,1,,0,0.0,0.0,0.0
10588494,1410,330000,2750.0,1.0,2.0,3.0,120.0,0.0,0.0,,102.0,6,1,13.0,0,0.0,0.0,0.0
10588855,2000,790000,4937.5,4.0,2.0,3.0,160.0,0.0,1.0,,56.0,7,1,20.0,0,0.0,0.0,0.0
10588916,1000,895000,4261.9,3.0,2.0,3.0,210.0,0.0,3.0,,189.0,6,1,150.0,0,0.0,1.0,0.0
10588915,1000,895000,4261.9,3.0,2.0,3.0,210.0,0.0,3.0,,189.0,6,1,150.0,0,0.0,1.0,0.0
10588914,1000,895000,4261.9,3.0,2.0,3.0,210.0,0.0,3.0,,189.0,6,1,150.0,0,0.0,1.0,0.0
10576133,4400,225000,2500.0,4.0,3.0,2.0,90.0,0.0,2.0,,93.0,7,1,10.0,0,0.0,0.0,0.0
10575978,1000,349000,3490.0,4.0,2.0,2.0,100.0,0.0,3.0,,226.0,5,1,40.0,0,0.0,0.0,0.0
10578624,8300,1400000,14000.0,4.0,3.0,2.0,100.0,1.0,,,,0,1,27.0,0,0.0,0.0,0.0
10595007,6940,76000,2000.0,4.0,2.0,1.0,38.0,1.0,1.0,,371.0,4,1,5.0,0,0.0,0.0,0.0
10596781,1180,399000,4156.25,4.0,2.0,2.0,96.0,0.0,3.0,,140.0,6,0,0.0,0,0.0,0.0,0.0
10582543,1180,1190000,5862.07,4.0,4.0,3.0,203.0,0.0,3.0,,60.0,7,1,59.0,0,0.0,0.0,0.0
10580921,2140,225000,3125.0,3.0,3.0,2.0,72.0,0.0,1.0,,168.0,6,1,3.0,0,0.0,0.0,0.0
10580922,2140,235000,3133.33,3.0,3.0,2.0,75.0,0.0,1.0,,168.0,6,1,3.0,0,0.0,0.0,0.0
10581242,1190,435000,3815.79,2.0,2.0,2.0,114.0,0.0,3.0,,,0,1,5.0,0,0.0,0.0,0.0
10288903,1785,99800,2495.0,3.0,2.0,1.0,40.0,0.0,2.0,,2283.0,1,0,0.0,0,0.0,0.0,0.0
10469805,1140,126000,5040.0,3.0,,,25.0,0.0,,,239.0,5,1,6.0,0,0.0,0.0,0.0
10557880,1081,130000,3170.73,3.0,4.0,,41.0,0.0,,,231.0,5,0,0.0,0,0.0,0.0,0.0
10396803,1050,135000,6428.57,3.0,2.0,,21.0,1.0,,,268.0,5,0,0.0,0,0.0,0.0,0.0
10562557,1210,145000,2788.46,2.0,4.0,1.0,52.0,0.0,,,188.0,6,0,0.0,0,0.0,0.0,0.0
10456807,9800,145000,2230.77,1.0,2.0,2.0,65.0,0.0,,,791.0,1,1,,0,0.0,0.0,0.0
9563070,4460,149500,766.67,0.0,,3.0,195.0,0.0,0.0,,,0,1,,1,80000.0,0.0,0.0
10215381,1030,154000,3347.83,4.0,2.0,,46.0,0.0,1.0,,234.0,5,0,0.0,0,0.0,0.0,0.0
10409229,1090,165000,2260.27,1.0,,2.0,73.0,0.0,,,227.0,5,1,,0,0.0,0.0,0.0
10366883,3000,175000,13461.54,3.0,2.0,1.0,13.0,1.0,,,130.0,6,0,0.0,1,240.0,0.0,0.0
10366882,3000,175000,13461.54,3.0,2.0,1.0,13.0,1.0,,,130.0,6,0,0.0,1,240.0,0.0,0.0
10277018,8430,175000,5303.03,3.0,2.0,1.0,33.0,1.0,1.0,,215.0,5,0,0.0,0,0.0,0.0,0.0
10544486,1060,179000,4261.9,3.0,2.0,,42.0,0.0,1.0,,155.0,6,0,0.0,0,0.0,0.0,0.0
10457604,1050,180000,4000.0,3.0,2.0,,45.0,0.0,2.0,,463.0,3,0,0.0,0,0.0,0.0,0.0
10313767,5500,185000,1567.8,1.0,,3.0,118.0,0.0,2.0,,165.0,6,0,0.0,0,0.0,0.0,0.0
10524484,7050,185000,2176.47,3.0,2.0,2.0,85.0,0.0,1.0,,,0,0,0.0,0,0.0,0.0,0.0
10561989,1030,195000,2600.0,2.0,4.0,1.0,75.0,0.0,,,105.0,6,1,13.0,0,0.0,0.0,0.0
10310071,1083,195000,2910.45,3.0,3.0,2.0,67.0,0.0,1.0,,611.0,1,0,0.0,0,0.0,0.0,0.0
10366884,3000,195000,10263.16,3.0,2.0,1.0,19.0,1.0,,,130.0,6,0,0.0,1,240.0,0.0,0.0
10505479,1050,199000,6218.75,4.0,,1.0,32.0,0.0,,,307.0,4,0,0.0,0,0.0,0.0,0.0
10540435,8430,199000,4853.66,3.0,2.0,1.0,41.0,1.0,2.0,,168.0,6,1,,0,0.0,0.0,0.0
10436488,8430,199000,4145.83,3.0,4.0,1.0,48.0,1.0,1.0,,205.0,5,1,,0,0.0,0.0,1.0
10249593,1160,215000,4300.0,3.0,2.0,1.0,50.0,0.0,,,217.0,5,0,0.0,0,0.0,0.0,0.0
10559890,8434,225000,2848.1,3.0,2.0,2.0,79.0,0.0,1.0,,174.0,6,1,,0,0.0,0.0,0.0
10215024,1120,240000,3200.0,4.0,2.0,2.0,75.0,0.0,3.0,,,0,1,3.0,0,0.0,0.0,0.0
10395055,1150,249000,4150.0,3.0,4.0,1.0,60.0,0.0,1.0,,242.0,5,1,9.0,0,0.0,0.0,0.0
10498085,1020,250000,2551.02,3.0,2.0,2.0,98.0,0.0,,,522.0,2,1,3.0,0,0.0,0.0,0.0
10555291,2000,255000,3493.15,4.0,3.0,1.0,73.0,0.0,2.0,,,0,1,7.0,0,0.0,0.0,0.0
10558614,1160,262500,5357.14,4.0,,,49.0,1.0,2.0,,,0,1,8.0,0,0.0,0.0,0.0
10524207,1190,270000,3176.47,3.0,2.0,2.0,85.0,0.0,1.0,,,0,1,6.0,0,0.0,0.0,0.0
10262723,1030,275000,3437.5,1.0,2.0,3.0,80.0,0.0,,,225.0,5,1,6.0,0,0.0,0.0,0.0
10438863,8430,280000,4666.67,3.0,2.0,2.0,60.0,0.0,1.0,,430.0,3,1,,0,0.0,0.0,0.0
10526302,1080,310000,2897.2,4.0,2.0,2.0,107.0,0.0,3.0,,217.0,5,0,0.0,1,24.0,0.0,0.0
10512834,2280,315000,3028.85,3.0,2.0,2.0,104.0,0.0,1.0,,,0,1,15.0,1,,0.0,0.0
10552063,1180,335000,3722.22,4.0,2.0,2.0,90.0,0.0,1.0,,204.0,5,1,3.0,0,0.0,0.0,0.0
9955972,9700,348000,2320.0,3.0,4.0,3.0,150.0,0.0,,,140.0,6,1,25.0,0,0.0,0.0,0.0
10246855,8430,350000,5303.03,3.0,,2.0,66.0,0.0,1.0,,178.0,6,1,,0,0.0,0.0,0.0
10265894,8430,365000,6293.1,3.0,2.0,1.0,58.0,1.0,2.0,,225.0,5,0,0.0,0,0.0,0.0,0.0
10455897,8710,399000,2347.06,4.0,2.0,3.0,170.0,0.0,3.0,,,0,1,,0,0.0,0.0,0.0
10483796,1180,400000,4166.67,3.0,3.0,2.0,96.0,0.0,,,327.0,4,0,0.0,0,0.0,0.0,0.0
10568688,1040,419000,4275.51,3.0,4.0,2.0,98.0,0.0,1.0,,,0,1,8.0,0,0.0,0.0,0.0
10445911,1040,419000,4275.51,3.0,4.0,2.0,98.0,0.0,1.0,,,0,1,8.0,0,0.0,0.0,0.0
10564741,9050,449000,4008.93,4.0,3.0,3.0,112.0,1.0,1.0,,,0,0,0.0,0,0.0,0.0,0.0
10542310,1050,469000,2680.0,1.0,2.0,3.0,175.0,0.0,,,451.0,3,0,0.0,0,0.0,0.0,0.0
10554994,9000,490000,3858.27,3.0,2.0,2.0,127.0,0.0,3.0,,54.0,7,1,80.0,1,85.0,0.0,0.0
10100033,8430,498000,6148.15,3.0,2.0,2.0,81.0,0.0,1.0,,184.0,6,0,0.0,0,0.0,0.0,0.0
10514875,1000,510000,4766.36,4.0,2.0,2.0,107.0,1.0,3.0,,125.0,6,1,8.0,0,0.0,0.0,0.0
10489763,1000,545000,3244.05,3.0,3.0,2.0,168.0,0.0,3.0,,167.0,6,1,16.0,0,0.0,0.0,0.0
10411578,2000,869000,6437.04,3.0,2.0,2.0,135.0,0.0,,,467.0,3,1,14.0,0,0.0,0.0,0.0
10568111,1050,990000,4380.53,3.0,2.0,4.0,226.0,0.0,,,215.0,5,1,,1,250.0,1.0,0.0
10524442,1180,1245000,4698.11,3.0,2.0,4.0,265.0,0.0,3.0,,,0,1,4.0,0,0.0,1.0,0.0
10363770,1180,1245000,4698.11,3.0,2.0,4.0,265.0,0.0,3.0,,,0,1,4.0,0,0.0,1.0,0.0
10542834,1180,1340000,7486.03,4.0,4.0,3.0,179.0,0.0,3.0,,,0,1,36.0,0,0.0,0.0,0.0
10542833,1180,1340000,7486.03,4.0,4.0,3.0,179.0,0.0,3.0,,,0,1,36.0,0,0.0,0.0,0.0
10588437,1180,299000,7868.42,,,,38.0,0.0,3.0,,55.0,7,1,9.0,0,0.0,0.0,0.0
10588451,1180,745000,6260.5,4.0,,2.0,119.0,0.0,3.0,,55.0,7,1,52.0,1,478.0,0.0,0.0
10587307,9340,235000,2670.45,3.0,2.0,2.0,88.0,0.0,1.0,,232.0,5,1,6.0,0,0.0,0.0,0.0
10585255,1200,249000,3661.76,3.0,2.0,2.0,68.0,0.0,1.0,,280.0,5,1,9.0,0,0.0,0.0,1.0
10585349,1190,275000,3716.22,3.0,2.0,1.0,74.0,0.0,0.0,,444.0,3,1,15.0,1,30.0,0.0,0.0
10586852,5030,280000,2745.1,,3.0,3.0,102.0,0.0,2.0,,140.0,6,0,0.0,1,43.0,0.0,0.0
10585765,9600,449000,1122.5,3.0,3.0,8.0,400.0,0.0,1.0,,271.0,5,1,20.0,0,0.0,0.0,0.0
10572367,1000,395000,3798.08,3.0,2.0,2.0,104.0,0.0,0.0,,214.0,5,1,5.0,0,0.0,0.0,0.0
10573885,1000,575000,3176.8,3.0,2.0,3.0,181.0,0.0,3.0,,166.0,6,0,0.0,1,60.0,1.0,0.0
10573836,1000,635000,5879.63,,2.0,3.0,108.0,1.0,1.0,,109.0,6,1,10.0,0,0.0,0.0,0.0
10572764,8300,669000,7193.55,3.0,2.0,3.0,93.0,1.0,3.0,,104.0,6,1,5.0,0,0.0,0.0,0.0
10572766,8300,695000,8176.47,4.0,2.0,2.0,85.0,0.0,3.0,,156.0,6,1,6.0,0,0.0,0.0,0.0
10572770,8300,1250000,10330.58,3.0,2.0,4.0,121.0,0.0,3.0,,184.0,6,1,15.0,0,0.0,0.0,0.0
10578161,1180,625000,4960.32,4.0,,3.0,126.0,0.0,3.0,,,0,1,16.0,0,0.0,0.0,0.0
10577788,6000,195000,1500.0,3.0,2.0,3.0,130.0,0.0,2.0,,200.0,5,0,0.0,0,0.0,0.0,0.0
10577037,9300,285000,2280.0,3.0,,3.0,125.0,0.0,1.0,,132.0,6,1,9.0,0,0.0,0.0,0.0
10577551,8400,349000,1745.0,4.0,,3.0,200.0,0.0,3.0,,148.0,6,0,0.0,0,0.0,0.0,0.0
10577089,8420,399000,4483.15,3.0,,3.0,89.0,0.0,2.0,,494.0,3,1,,0,0.0,0.0,0.0
10502230,1120,224900,3356.72,4.0,2.0,1.0,67.0,0.0,3.0,,,0,1,4.0,0,0.0,0.0,0.0
10558613,1000,240000,3636.36,,4.0,1.0,66.0,0.0,,,5.0,7,1,11.0,0,0.0,0.0,0.0
10449083,6880,244900,2524.74,,,2.0,97.0,0.0,,,110.0,6,1,,0,0.0,0.0,0.0
10561705,9940,255000,3591.55,4.0,2.0,1.0,71.0,0.0,3.0,,,0,1,10.0,0,0.0,0.0,0.0
10561704,9940,265000,3840.58,4.0,2.0,1.0,69.0,0.0,3.0,,,0,1,8.0,0,0.0,0.0,0.0
10566188,1500,267000,2902.17,4.0,2.0,2.0,92.0,0.0,3.0,,40.0,7,1,34.0,0,0.0,0.0,0.0
10369626,1500,267000,2902.17,4.0,2.0,2.0,92.0,0.0,3.0,,40.0,7,1,34.0,0,0.0,0.0,0.0
10241787,6900,270000,2872.34,4.0,,2.0,94.0,0.0,0.0,,88.0,7,1,51.0,0,0.0,0.0,0.0
10502229,1120,279900,3144.94,4.0,2.0,2.0,89.0,0.0,3.0,,,0,1,4.0,0,0.0,0.0,0.0
10502227,1120,279900,3254.65,4.0,2.0,2.0,86.0,0.0,3.0,,,0,1,8.0,0,0.0,0.0,0.0
10499859,6860,279900,2640.57,,4.0,2.0,106.0,0.0,0.0,,51.0,7,1,12.0,0,0.0,0.0,0.0
10499793,6860,284900,2739.42,,4.0,2.0,104.0,0.0,0.0,,70.0,7,1,19.0,0,0.0,0.0,0.0
10558612,1000,287500,3343.02,,4.0,2.0,86.0,0.0,,,5.0,7,1,11.0,0,0.0,0.0,0.0
10561711,9940,295000,3933.33,4.0,2.0,1.0,75.0,0.0,3.0,,,0,1,17.0,0,0.0,0.0,0.0
10499849,6860,299900,2585.34,,4.0,3.0,116.0,0.0,0.0,,68.0,7,1,12.0,0,0.0,0.0,0.0
10561709,9940,300000,4000.0,4.0,2.0,1.0,75.0,0.0,3.0,,,0,1,17.0,0,0.0,0.0,0.0
10561708,9940,300000,4000.0,4.0,2.0,1.0,75.0,0.0,3.0,,,0,1,17.0,0,0.0,0.0,0.0
10522041,1030,305000,5169.49,4.0,,1.0,59.0,0.0,3.0,,45.0,7,1,3.0,0,0.0,0.0,0.0
10499841,6860,314900,2602.48,,4.0,3.0,121.0,0.0,0.0,,45.0,7,1,12.0,0,0.0,0.0,0.0
10550954,1410,318500,4304.05,4.0,2.0,1.0,74.0,0.0,3.0,,73.0,7,1,14.0,0,0.0,0.0,0.0
10502224,1120,329900,2868.7,4.0,2.0,3.0,115.0,0.0,3.0,,,0,1,8.0,0,0.0,0.0,0.0
10558611,1000,360000,3025.21,,4.0,3.0,119.0,0.0,,,5.0,7,1,16.0,0,0.0,0.0,0.0
10373323,3051,360000,3913.04,4.0,2.0,2.0,92.0,0.0,1.0,,,0,1,29.0,0,0.0,0.0,0.0
10502226,1120,374900,2906.2,4.0,2.0,3.0,129.0,0.0,3.0,,,0,1,9.0,0,0.0,0.0,0.0
10561710,9940,375000,3318.58,4.0,2.0,2.0,113.0,0.0,3.0,,,0,1,9.0,0,0.0,0.0,0.0
10561707,9940,380000,3551.4,4.0,2.0,2.0,107.0,0.0,3.0,,,0,1,16.0,0,0.0,0.0,0.0
10522043,1030,390000,3979.59,4.0,2.0,2.0,98.0,0.0,3.0,,45.0,7,1,4.0,0,0.0,0.0,0.0
10550953,1410,423200,4190.1,4.0,2.0,3.0,101.0,0.0,3.0,,55.0,7,1,18.0,0,0.0,0.0,0.0
10550952,1410,431300,4187.38,4.0,2.0,2.0,103.0,0.0,3.0,,62.0,7,1,14.0,0,0.0,0.0,0.0
10426257,1390,435000,4306.93,,,2.0,101.0,0.0,1.0,,59.0,7,1,30.0,1,,0.0,0.0
10547434,1950,437000,3121.43,4.0,,2.0,140.0,0.0,3.0,,,0,1,10.0,0,0.0,0.0,0.0
10561706,9940,445000,3647.54,4.0,2.0,2.0,122.0,0.0,3.0,,,0,1,48.0,0,0.0,0.0,0.0
10373322,3051,450000,3629.03,4.0,2.0,3.0,124.0,0.0,1.0,,,0,1,32.0,0,0.0,0.0,0.0
10538851,1330,485000,4292.04,4.0,,2.0,113.0,0.0,0.0,,,0,1,12.0,0,0.0,0.0,0.0
10550951,1410,567200,4363.08,4.0,2.0,3.0,130.0,0.0,3.0,,109.0,6,1,64.0,0,0.0,0.0,0.0
10538852,1330,610000,4621.21,4.0,,3.0,132.0,0.0,0.0,,,0,1,14.0,0,0.0,0.0,0.0
10585238,1200,244200,5195.74,4.0,2.0,,47.0,0.0,3.0,,62.0,7,0,0.0,0,0.0,0.0,0.0
10586704,9000,260000,4262.3,,4.0,1.0,61.0,0.0,1.0,,,0,1,5.0,0,0.0,0.0,0.0
10586703,9000,260000,4262.3,,4.0,1.0,61.0,0.0,1.0,,,0,1,5.0,0,0.0,0.0,0.0
10586702,9000,260000,4262.3,,4.0,1.0,61.0,0.0,1.0,,,0,1,5.0,0,0.0,0.0,0.0
10586701,9000,260000,4262.3,,4.0,1.0,61.0,0.0,1.0,,,0,1,5.0,0,0.0,0.0,0.0
10585611,9890,261000,2747.37,4.0,4.0,2.0,95.0,0.0,3.0,,,0,1,11.0,0,0.0,0.0,0.0
10597190,9620,280000,3500.0,4.0,,2.0,80.0,0.0,1.0,,276.0,5,1,,1,,0.0,0.0
10584217,1970,250000,2475.25,1.0,2.0,2.0,101.0,0.0,1.0,,251.0,5,1,11.0,0,0.0,0.0,0.0
